"Missing Dispose call on local IDisposable","Methods that create objects of type 'IDisposable' should call 'Dispose' on those objects, otherwise unmanaged resources may not be released.","warning","Disposable 'StringContent' is created but not disposed.","/NCBI.Datasets.API/Services/TaxonomyService.cs","604","31","604","88"
"Missing Dispose call on local IDisposable","Methods that create objects of type 'IDisposable' should call 'Dispose' on those objects, otherwise unmanaged resources may not be released.","warning","Disposable 'MemoryStream' is created but not disposed.","/Ribosoft/Controllers/DesignsController.cs","106","30","106","56"
"Missing Dispose call on local IDisposable","Methods that create objects of type 'IDisposable' should call 'Dispose' on those objects, otherwise unmanaged resources may not be released.","warning","Disposable 'MemoryStream' is created but not disposed.","/Ribosoft/Controllers/DesignsController.cs","133","26","133","52"
"Missing Dispose call on local IDisposable","Methods that create objects of type 'IDisposable' should call 'Dispose' on those objects, otherwise unmanaged resources may not be released.","warning","Disposable 'MemoryStream' is created but not disposed.","/Ribosoft/Controllers/JobsController.cs","123","35","123","61"
"Missing Dispose call on local IDisposable","Methods that create objects of type 'IDisposable' should call 'Dispose' on those objects, otherwise unmanaged resources may not be released.","warning","Disposable 'MemoryStream' is created but not disposed.","/Ribosoft/Controllers/JobsController.cs","899","30","899","56"
"Missing Dispose call on local IDisposable","Methods that create objects of type 'IDisposable' should call 'Dispose' on those objects, otherwise unmanaged resources may not be released.","warning","Disposable 'MemoryStream' is created but not disposed.","/Ribosoft/Controllers/JobsController.cs","928","30","928","56"
"Missing Dispose call on local IDisposable","Methods that create objects of type 'IDisposable' should call 'Dispose' on those objects, otherwise unmanaged resources may not be released.","warning","Disposable 'DatabaseTarget' is created but not disposed.","/Ribosoft/Program.cs","74","38","81","17"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""mailgunSender""|""relative:///Ribosoft/Extensions/EmailSenderExtensions.cs:18:51:18:63""]] is useless, since its value is never read.","/Ribosoft/Extensions/EmailSenderExtensions.cs","18","32","18","63"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""mailgunSender""|""relative:///Ribosoft/Extensions/EmailSenderExtensions.cs:38:51:38:63""]] is useless, since its value is never read.","/Ribosoft/Extensions/EmailSenderExtensions.cs","38","32","38","63"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""mailgunSender""|""relative:///Ribosoft/Extensions/EmailSenderExtensions.cs:57:51:57:63""]] is useless, since its value is never read.","/Ribosoft/Extensions/EmailSenderExtensions.cs","57","32","57","63"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""configuration""|""relative:///NCBI.Datasets.API.Tests/Integration/ApiConnectivityTests.cs:21:13:21:25""]] is useless, since its value is never read.","/NCBI.Datasets.API.Tests/Integration/ApiConnectivityTests.cs","21","13","25","20"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""recentJobs""|""relative:///Ribosoft/Controllers/AdminController.cs:180:21:180:30""]] is useless, since its value is never read.","/Ribosoft/Controllers/AdminController.cs","180","21","185","34"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""buffer""|""relative:///Ribosoft/Jobs/DatasetDownloadJob.cs:188:17:188:22""]] is useless, since its value is never read.","/Ribosoft/Jobs/DatasetDownloadJob.cs","188","17","188","45"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""designCount""|""relative:///Ribosoft/Jobs/GenerateCandidates.cs:502:17:502:27""]] is useless, since its value is never read.","/Ribosoft/Jobs/GenerateCandidates.cs","502","17","502","45"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""originalBodyStream""|""relative:///Ribosoft/Middleware/RequestLoggingMiddleware.cs:39:17:39:34""]] is useless, since its value is never read.","/Ribosoft/Middleware/RequestLoggingMiddleware.cs","39","17","39","58"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""queueName""|""relative:///Ribosoft/Services/DatasetDownloadService.cs:456:25:456:33""]] is useless, since its value is never read.","/Ribosoft/Services/DatasetDownloadService.cs","456","25","461","21"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""cpNucleo""|""relative:///Ribosoft.Tests/TestBiology.cs:13:24:13:31""]] is useless, since its value is never read.","/Ribosoft.Tests/TestBiology.cs","13","24","13","59"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""ex""|""relative:///Ribosoft.Tests/TestCandidateGeneration.cs:163:23:163:24""]] is useless, since its value is never read.","/Ribosoft.Tests/TestCandidateGeneration.cs","163","23","168","46"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""vm""|""relative:///Ribosoft.Tests/TestModels.cs:57:33:57:34""]] is useless, since its value is never read.","/Ribosoft.Tests/TestModels.cs","57","33","57","62"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""ex""|""relative:///Ribosoft.Tests/TestRibosoftAlgo.cs:63:23:63:24""]] is useless, since its value is never read.","/Ribosoft.Tests/TestRibosoftAlgo.cs","63","23","63","94"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""ex""|""relative:///Ribosoft.Tests/TestRibosoftAlgo.cs:71:23:71:24""]] is useless, since its value is never read.","/Ribosoft.Tests/TestRibosoftAlgo.cs","71","23","71","91"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""configuration""|""relative:///RibosoftAlgo.Tests/CppTestWrapper.cs:98:16:98:28""]] is useless, since its value is never read.","/RibosoftAlgo.Tests/CppTestWrapper.cs","98","16","98","49"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""item""|""relative:///Ribosoft/Views/Request/Index.cshtml:96:51:96:54""]] is useless, since its value is never read.","/Ribosoft/Views/Request/Index.cshtml","96","51","96","54"
"Useless assignment to local variable","An assignment to a local variable that is not used later on, or whose value is always overwritten, has no effect.","warning","This assignment to [[""item""|""relative:///Ribosoft/Views/Request/Index.cshtml:309:59:309:62""]] is useless, since its value is never read.","/Ribosoft/Views/Request/Index.cshtml","309","59","309","62"
"Dereferenced variable may be null","Dereferencing a variable whose value may be 'null' may cause a 'NullReferenceException'.","warning","Variable [[""summaryResponse.Data.Hydrated""|""relative:///NCBI.Datasets.API.Tests/Integration/NCBIDatasetsClientIntegrationTests.cs:171:24:171:53""]] may be null at this access as suggested by [[""this""|""relative:///NCBI.Datasets.API.Tests/Integration/NCBIDatasetsClientIntegrationTests.cs:171:24:171:53""]] null check.","/NCBI.Datasets.API.Tests/Integration/NCBIDatasetsClientIntegrationTests.cs","173","27","173","55"
"Dereferenced variable may be null","Dereferencing a variable whose value may be 'null' may cause a 'NullReferenceException'.","warning","Variable [[""summaryResponse.Data""|""relative:///NCBI.Datasets.API.Tests/Integration/NCBIDatasetsClientIntegrationTests.cs:171:24:171:43""]] may be null at this access as suggested by [[""this""|""relative:///NCBI.Datasets.API.Tests/Integration/NCBIDatasetsClientIntegrationTests.cs:171:24:171:43""]] null check.","/NCBI.Datasets.API.Tests/Integration/NCBIDatasetsClientIntegrationTests.cs","173","27","173","46"
"Dereferenced variable may be null","Dereferencing a variable whose value may be 'null' may cause a 'NullReferenceException'.","warning","Variable [[""startDate""|""relative:///Ribosoft/Controllers/AdminController.cs:571:23:571:31""]] may be null at this access because it has a nullable type.","/Ribosoft/Controllers/AdminController.cs","602","61","602","69"
"Dereferenced variable may be null","Dereferencing a variable whose value may be 'null' may cause a 'NullReferenceException'.","warning","Variable [[""startDate""|""relative:///Ribosoft/Controllers/AdminController.cs:684:23:684:31""]] may be null at this access because it has a nullable type.","/Ribosoft/Controllers/AdminController.cs","726","61","726","69"
"Dereferenced variable may be null","Dereferencing a variable whose value may be 'null' may cause a 'NullReferenceException'.","warning","Variable [[""minDesiredTemp""|""relative:///Ribosoft/Controllers/JobsController.cs:242:20:242:33""]] may be null at this access because it has a nullable type.","/Ribosoft/Controllers/JobsController.cs","261","75","261","88"
"Dereferenced variable may be null","Dereferencing a variable whose value may be 'null' may cause a 'NullReferenceException'.","warning","Variable [[""maxSpecificity""|""relative:///Ribosoft/Controllers/JobsController.cs:242:50:242:63""]] may be null at this access because it has a nullable type.","/Ribosoft/Controllers/JobsController.cs","265","68","265","81"
"Dereferenced variable may be null","Dereferencing a variable whose value may be 'null' may cause a 'NullReferenceException'.","warning","Variable [[""minAccessibility""|""relative:///Ribosoft/Controllers/JobsController.cs:242:80:242:95""]] may be null at this access because it has a nullable type.","/Ribosoft/Controllers/JobsController.cs","269","70","269","85"
"Dereferenced variable may be null","Dereferencing a variable whose value may be 'null' may cause a 'NullReferenceException'.","warning","Variable [[""minStructure""|""relative:///Ribosoft/Controllers/JobsController.cs:242:112:242:123""]] may be null at this access because it has a nullable type.","/Ribosoft/Controllers/JobsController.cs","273","66","273","77"
"Comparison of identical values","When the same variable occurs on both sides of a comparison operator, the behavior is always constant, and probably not what it was intended to be.","warning","Comparison of identical values.","/Ribosoft/Views/Assemblies/_DownloadsTable.cshtml","149","41","149","81"
"Comparison of identical values","When the same variable occurs on both sides of a comparison operator, the behavior is always constant, and probably not what it was intended to be.","warning","Comparison of identical values.","/Ribosoft/Views/Assemblies/_DownloadsTable.cshtml","150","100","150","140"
"Missed ternary opportunity","An 'if' statement where both branches either (a) return or (b) write to the same variable can often be expressed more clearly using the '?' operator.","recommendation","Both branches of this 'if' statement return - consider using '?' to express intent better.","/Ribosoft/Controllers/AccountController.cs","595","13","602","13"
"Missed ternary opportunity","An 'if' statement where both branches either (a) return or (b) write to the same variable can often be expressed more clearly using the '?' operator.","recommendation","Both branches of this 'if' statement return - consider using '?' to express intent better.","/Ribosoft/Controllers/RequestController.cs","213","13","220","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/BioSampleService.cs","86","13","89","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/GeneService.cs","78","9","82","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/GeneService.cs","129","9","133","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/GeneService.cs","187","9","191","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/GeneService.cs","237","9","241","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/GeneService.cs","267","9","271","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/GeneService.cs","317","9","321","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/GeneService.cs","346","9","350","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/GeneService.cs","381","9","385","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/GeneService.cs","411","9","415","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/GeneService.cs","445","9","449","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/GeneService.cs","475","9","479","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/GeneService.cs","504","9","508","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/GeneService.cs","534","9","538","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/GeneService.cs","569","9","573","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/GeneService.cs","599","9","603","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/GeneService.cs","640","9","644","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/GenomeService.cs","61","9","65","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/GenomeService.cs","91","9","95","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/GenomeService.cs","142","9","146","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/GenomeService.cs","172","9","176","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/GenomeService.cs","218","9","222","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/GenomeService.cs","272","9","276","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/GenomeService.cs","301","9","305","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/GenomeService.cs","348","9","353","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/GenomeService.cs","391","9","396","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/GenomeService.cs","430","9","434","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/GenomeService.cs","465","9","469","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/GenomeService.cs","496","9","500","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/GenomeService.cs","530","9","534","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/GenomeService.cs","565","9","569","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/GenomeService.cs","595","9","599","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/GenomeService.cs","626","9","630","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/NCBIDatasetsHttpClient.cs","224","13","228","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/NCBIDatasetsHttpClient.cs","268","13","271","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/OrganelleService.cs","84","13","87","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/OrganelleService.cs","132","13","135","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/OrganelleService.cs","192","13","195","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/OrganelleService.cs","248","13","251","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/OrganelleService.cs","292","13","295","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/ProteinService.cs","84","13","87","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/ProteinService.cs","132","13","135","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/TaxonomyService.cs","95","13","98","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/TaxonomyService.cs","137","13","140","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/TaxonomyService.cs","205","13","208","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/TaxonomyService.cs","247","13","250","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/TaxonomyService.cs","315","13","318","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/TaxonomyService.cs","357","13","360","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/TaxonomyService.cs","401","13","404","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/TaxonomyService.cs","440","13","443","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/TaxonomyService.cs","491","13","494","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/TaxonomyService.cs","533","13","536","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/TaxonomyService.cs","578","13","581","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/TaxonomyService.cs","617","13","620","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/VirusService.cs","73","9","77","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/VirusService.cs","103","9","107","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/VirusService.cs","146","9","150","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/VirusService.cs","176","9","180","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/VirusService.cs","233","9","237","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/VirusService.cs","287","9","291","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/VirusService.cs","345","9","349","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/VirusService.cs","392","9","396","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/VirusService.cs","422","9","426","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/VirusService.cs","476","9","480","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/VirusService.cs","519","9","523","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/VirusService.cs","549","9","553","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/VirusService.cs","584","9","588","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/VirusService.cs","614","9","618","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/VirusService.cs","671","9","675","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/VirusService.cs","717","9","721","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/VirusService.cs","746","9","750","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/VirusService.cs","800","9","804","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API/Services/VirusService.cs","829","9","833","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API.Tests/Integration/ApiConnectivityTests.cs","54","9","59","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/NCBI.Datasets.API.Tests/Integration/ApiConnectivityTests.cs","99","9","104","9"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Blast/Blaster.cs","260","13","263","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Blast/Blaster.cs","350","13","353","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Controllers/AccountController.cs","344","13","348","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Controllers/AdminController.cs","155","13","160","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Controllers/AdminController.cs","210","13","214","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Controllers/AdminController.cs","340","13","344","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Controllers/AdminController.cs","402","13","406","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Controllers/AdminController.cs","447","13","451","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Controllers/AdminController.cs","559","13","563","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Controllers/AdminController.cs","518","17","522","17"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Controllers/AdminController.cs","660","13","676","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Controllers/AdminController.cs","776","13","780","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Controllers/AdminController.cs","832","13","836","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Controllers/AdminController.cs","851","13","854","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Controllers/AssembliesController.cs","141","13","146","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Controllers/AssembliesController.cs","174","13","183","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Controllers/AssembliesController.cs","223","13","228","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Controllers/AssembliesController.cs","251","13","256","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Controllers/AssembliesController.cs","280","13","284","13"
